name,genre,platform,year_of_release,na_sales,eu_sales,global_sales,user_score
blade_ii,action,x,2002,0.1,0.03,0.13,4
nickelodeon_party_blast,misc,x,2002,0.16,0.05,0.22,4
godai:elemental_force,action,ps2,2002,0.04,0.03,0.07,3.8
legends_of_wrestling_ii,fighting,gba,2002,0.05,0.02,0.07,3.7
salt_lake_2002,sports,ps2,2002,0.07,0.05,0.14,3.5
disney's_donald_duck:goin_quackers,platform,gc,2002,0.03,0.01,0.04,3
unlimited_saga,role_playing,ps2,2002,0.1,0.08,0.77,3
sabrina_the_teenage_witch:potion_commotion,action,gba,2002,0.08,0.03,0.11,2.8
bruce_lee:quest_of_the_dragon,fighting,x,2002,0.23,0.07,0.31,2.4
medal_of_honor:underground,shooter,gba,2002,0.05,0.02,0.08,1.7
boktai:the_sun_is_in_your_hand,role_playing,gba,2003,0.1,0.04,0.15,9.6
harvest_moon:friends_of_mineral_town,simulation,gba,2003,0.34,0.13,0.59,9.6
super_puzzle_fighter_ii,puzzle,gba,2003,0.06,0.02,0.09,9.5
advance_wars_2:black_hole_rising,strategy,gba,2003,0.47,0.17,0.65,9.4
backyard_baseball,sports,gc,2003,0.1,0.03,0.13,9.4
jet_grind_radio,action,gba,2003,0.02,0.01,0.03,9.3
dynasty_warriors_4,action,ps2,2003,0.63,0.21,2.11,9.3
legacy_of_kain:defiance,action,ps2,2003,0.26,0.2,0.53,9.3
yager,shooter,x,2003,0.03,0.01,0.05,9.3
fire_emblem,strategy,gba,2003,0.49,0.18,0.97,9.2
harvest_moon:more_friends_of_mineral_town,simulation,gba,2003,0.14,0.05,0.2,9.2
the_hobbit,platform,gba,2003,0.14,0.05,0.19,9.2
all_star_baseball_2004,sports,gc,2003,0.06,0.02,0.08,9.2
fatal_frame_ii:crimson_butterfly,action,ps2,2003,0.08,0.06,0.16,9.2
rogue_ops,action,ps2,2003,0.11,0.09,0.23,9.2
sega_gt_online,racing,x,2003,0.06,0.02,0.08,9.2
spawn:armageddon,action,x,2003,0.13,0.04,0.17,9.2
star_wars:knights_of_the_old_republic,role_playing,x,2003,1.68,0.44,2.19,9.2
castlevania:aria_of_sorrow,platform,gba,2003,0.2,0.07,0.28,9.1
the_lost_vikings,puzzle,gba,2003,0.04,0.01,0.05,9.1
lost_kingdoms_ii,role_playing,gc,2003,0.04,0.01,0.06,9.1
drakengard,role_playing,ps2,2003,0.19,0.15,0.65,9.1
dynasty_tactics_2,strategy,ps2,2003,0.05,0.04,0.11,9.1
dynasty_warriors_4:xtreme_legends,action,ps2,2003,0.17,0.13,0.86,9.1
karaoke_revolution,misc,ps2,2003,0.17,0.13,0.35,9.1
monster_rancher_4,simulation,ps2,2003,0.08,0.06,0.34,9.1
r_type_final,shooter,ps2,2003,0.09,0.07,0.19,9.1
ssx_3,sports,ps2,2003,0.93,0.52,1.67,9.1
apex,racing,x,2003,0.1,0.03,0.14,9.1
cabelas_dangerous_hunts,sports,x,2003,0.26,0.08,0.35,9.1
nascar_thunder_2004,racing,x,2003,0.18,0.05,0.23,9.1
nba_jam,sports,x,2003,0.1,0.03,0.14,9.1
sphinx_and_the_cursed_mummy,action,x,2003,0.09,0.02,0.12,9.1
the_lord_of_the_rings:the_return_of_the_king,action,x,2003,0.71,0.38,1.14,9.1
tony_hawks_underground,sports,x,2003,0.85,0.37,1.27,9.1
bruce_lee:return_of_the_legend,action,gba,2003,0.01,0,0.01,9
dr._seuss:green_eggs_and_ham,action,gba,2003,0.04,0.01,0.05,9
road_rash:jailbreak,racing,gba,2003,0.07,0.03,0.1,9
atv_quad_power_racing_2,racing,gc,2003,0.22,0.06,0.28,9
baten_kaitos:eternal_wings_and_the_lost_ocean,role_playing,gc,2003,0.21,0.05,0.27,9
buffy_the_vampire_slayer:chaos_bleeds,action,gc,2003,0.02,0.01,0.03,9
nba_live_2004,sports,gc,2003,0.21,0.05,0.27,9
soulcalibur_ii,fighting,gc,2003,0.99,0.32,1.5,9
the_sims:bustin_out,simulation,gc,2003,0.43,0.2,0.66,9
freelancer,simulation,pc,2003,0.02,0.02,0.05,9
max_payne_2:the_fall_of_max_payne,shooter,pc,2003,0,0.02,0.03,9
rise_of_nations,strategy,pc,2003,0.01,0.02,0.04,9
star_wars:knights_of_the_old_republic,role_playing,pc,2003,0.01,0.1,0.14,9
warcraft_iii:the_frozen_throne,strategy,pc,2003,0.58,0.87,1.54,9
battle_engine_aquila,shooter,ps2,2003,0.02,0.01,0.03,9
cabelas_deer_hunt:2004_season,sports,ps2,2003,0.37,0.29,0.76,9
smash_cars,racing,ps2,2003,0.06,0.04,0.11,9
socom_ii:u.s._navy_seals,shooter,ps2,2003,2.22,0.51,2.94,9
spongebob_squarepants:battle_for_bikini_bottom,platform,ps2,2003,1.08,0.45,1.67,9
tak_and_the_power_of_juju,platform,ps2,2003,0.56,0.44,1.15,9
virtua_fighter_4:evolution,fighting,ps2,2003,0.35,0.27,0.71,9
wakeboarding_unleashed_featuring_shaun_murray,sports,ps2,2003,0.08,0.06,0.16,9
way_of_the_samurai_2,action,ps2,2003,0.05,0.04,0.33,9
world_soccer_winning_eleven_7_international,sports,ps2,2003,0.08,1.24,2.9,9
links_2004,sports,x,2003,0.21,0.06,0.29,9
mvp_baseball_2003,sports,x,2003,0.15,0.04,0.2,9
donkey_kong_country,platform,gba,2003,1.2,0.48,2.04,8.9
dragon_ball_z:the_legacy_of_goku_ii,role_playing,gba,2003,0.78,0.29,1.09,8.9
teenage_mutant_ninja_turtles,action,gba,2003,0.67,0.25,0.93,8.9
zoids:legacy,role_playing,gba,2003,0.06,0.02,0.08,8.9
harvest_moon:a_wonderful_life,role_playing,gc,2003,0.61,0.16,0.79,8.9
metal_arms:glitch_in_the_system,shooter,gc,2003,0.08,0.02,0.1,8.9
naruto:clash_of_ninja_2,fighting,gc,2003,0.44,0.12,1.04,8.9
buffy_the_vampire_slayer:chaos_bleeds,action,ps2,2003,0.09,0.07,0.18,8.9
def_jam_vendetta,fighting,ps2,2003,0.95,0.74,1.94,8.9
disgaea:hour_of_darkness,role_playing,ps2,2003,0.16,0.13,0.33,8.9
downhill_domination,racing,ps2,2003,0.23,0.18,0.47,8.9
funkmaster_flexs_digital_hitz_factory,misc,ps2,2003,0.02,0.01,0.04,8.9
jurassic_park:operation_genesis,simulation,ps2,2003,0.13,0.1,0.27,8.9
kya:dark_lineage,adventure,ps2,2003,0.08,0.06,0.16,8.9
metal_arms:glitch_in_the_system,shooter,ps2,2003,0.17,0.13,0.35,8.9
mvp_baseball_2003,sports,ps2,2003,0.51,0.4,1.04,8.9
nascar_thunder_2004,racing,ps2,2003,0.53,0.41,1.08,8.9
naval_ops:warship_gunner,simulation,ps2,2003,0.05,0.04,0.11,8.9
nhl_hitz_pro,sports,ps2,2003,0.09,0.07,0.19,8.9
romance_of_the_three_kingdoms_ix,strategy,ps2,2003,0.03,0.03,0.07,8.9
sphinx_and_the_cursed_mummy,action,ps2,2003,0.22,0.17,0.45,8.9
tokyo_xtreme_racer_3,racing,ps2,2003,0.35,0.27,0.91,8.9
war_of_the_monsters,fighting,ps2,2003,0.26,0.2,0.54,8.9
zone_of_the_enders:the_2nd_runner,simulation,ps2,2003,0.15,0.12,0.41,8.9
crash_nitro_kart,racing,x,2003,0.24,0.07,0.31,8.9
espn_nfl_football,sports,x,2003,0.27,0.08,0.36,8.9
soulcalibur_ii,fighting,x,2003,0.78,0.18,1,8.9
spongebob_squarepants:battle_for_bikini_bottom,platform,x,2003,0.45,0.1,0.57,8.9
the_sims:bustin_out,simulation,x,2003,0.4,0.14,0.56,8.9
prince_of_persia:the_sands_of_time,action,gba,2003,0.11,0.04,0.15,8.8
gladius,strategy,gc,2003,0.06,0.01,0.07,8.8
need_for_speed_underground,racing,gc,2003,0.69,0.48,1.21,8.8
sphinx_and_the_cursed_mummy,action,gc,2003,0.11,0.03,0.14,8.8
grand_theft_auto:vice_city,action,pc,2003,0,0.03,0.04,8.8
amplitude,misc,ps2,2003,0.09,0.07,0.18,8.8
hunter:the_reckoning__wayward,action,ps2,2003,0.21,0.16,0.43,8.8
nba_street_vol._2,sports,ps2,2003,1.69,0.2,1.95,8.8
ncaa_football_2004,sports,ps2,2003,1.35,0.09,1.67,8.8
ncaa_march_madness_2004,sports,ps2,2003,0.5,0.39,1.03,8.8
prince_of_persia:the_sands_of_time,action,ps2,2003,0.88,1.03,2.22,8.8
risk:global_domination,strategy,ps2,2003,0.19,0.15,0.38,8.8
shin_megami_tensei:nocturne,role_playing,ps2,2003,0.07,0.05,0.38,8.8
silent_hill_3,action,ps2,2003,0.35,0.27,0.71,8.8
soulcalibur_ii,fighting,ps2,2003,1.06,0.62,2.06,8.8
tiger_woods_pga_tour_2004,sports,ps2,2003,1.18,0.34,1.63,8.8
crimson_skies:high_road_to_revenge,simulation,x,2003,0.65,0.19,0.87,8.8
dai_senryaku_vii:modern_military_tactics,strategy,x,2003,0.03,0.01,0.04,8.8
dance_dance_revolution_ultramix,simulation,x,2003,0.42,0.11,0.54,8.8
dynasty_warriors_4,action,x,2003,0.12,0.03,0.16,8.8
jurassic_park:operation_genesis,simulation,x,2003,0.05,0.01,0.07,8.8
nba_street_vol._2,sports,x,2003,0.62,0.04,0.68,8.8
ncaa_football_2004,sports,x,2003,0.4,0.02,0.43,8.8
nfl_fever_2004,sports,x,2003,0.24,0.07,0.32,8.8
nhl_hitz_pro,sports,x,2003,0.05,0.01,0.07,8.8
nhl_rivals_2004,sports,x,2003,0.08,0.02,0.11,8.8
return_to_castle_wolfenstein:tides_of_war,shooter,x,2003,0.49,0.16,0.67,8.8
secret_weapons_over_normandy,simulation,x,2003,0.19,0.05,0.25,8.8
speed_kings,racing,x,2003,0.04,0.01,0.05,8.8
tom_clancys_ghost_recon:island_thunder,shooter,x,2003,0.61,0.24,0.87,8.8
wakeboarding_unleashed_featuring_shaun_murray,sports,x,2003,0.04,0.01,0.05,8.8
astro_boy:omega_factor,action,gba,2003,0.06,0.02,0.09,8.7
onimusha_tactics,strategy,gba,2003,0.06,0.02,0.08,8.7
billy_hatcher_and_the_giant_egg,platform,gc,2003,0.19,0.05,0.25,8.7
ssx_3,sports,gc,2003,0.29,0.08,0.38,8.7
tom_clancys_splinter_cell,action,gc,2003,0.18,0.05,0.23,8.7
wwe_wrestlemania_xix,fighting,gc,2003,0.26,0.07,0.33,8.7
age_of_mythology:the_titans,strategy,pc,2003,0.02,0.02,0.05,8.7
jurassic_park:operation_genesis,simulation,pc,2003,0,0.02,0.02,8.7
legacy_of_kain:defiance,action,pc,2003,0,0.01,0.01,8.7
simcity_4,simulation,pc,2003,0.01,0.24,0.29,8.7
vietcong,shooter,pc,2003,0,0.02,0.02,8.7
ghosthunter,action,ps2,2003,0.04,0.03,0.09,8.7
goblin_commander:unleash_the_horde,strategy,ps2,2003,0.08,0.07,0.17,8.7
nfl_gameday_2004,sports,ps2,2003,0.2,0.16,0.41,8.7
splashdown:rides_gone_wild,racing,ps2,2003,0.24,0.19,0.5,8.7
teenage_mutant_ninja_turtles,action,ps2,2003,0.45,0.35,0.92,8.7
tony_hawks_underground,sports,ps2,2003,2.29,1.17,3.9,8.7
whiplash,racing,ps2,2003,0.06,0.05,0.13,8.7
world_series_baseball_2k3,sports,ps2,2003,0.12,0.1,0.25,8.7
capcom_vs._snk_2_eo,fighting,x,2003,0.08,0.02,0.1,8.7
metal_arms:glitch_in_the_system,shooter,x,2003,0.13,0.04,0.17,8.7
need_for_speed_underground,racing,x,2003,1.09,0.55,1.71,8.7
ssx_3,sports,x,2003,0.29,0.08,0.39,8.7
star_wars_jedi_knight:jedi_academy,shooter,x,2003,0.34,0.1,0.45,8.7
buffy_the_vampire_slayer:wrath_of_the_darkhul_king,action,gba,2003,0.02,0.01,0.03,8.6
mega_man_zero_2,platform,gba,2003,0.18,0.07,0.43,8.6
tom_clancys_splinter_cell,action,gba,2003,0.07,0.03,0.1,8.6
f_zero_gx,racing,gc,2003,0.41,0.11,0.65,8.6
resident_evil_2,action,gc,2003,0.04,0.01,0.06,8.6
spongebob_squarepants:battle_for_bikini_bottom,platform,gc,2003,0.74,0.19,0.95,8.6
il_2_sturmovik:forgotten_battles,simulation,pc,2003,0,0.02,0.02,8.6
star_wars_jedi_knight:jedi_academy,shooter,pc,2003,0,0.03,0.03,8.6
the_sims:makin_magic,simulation,pc,2003,1.03,0.8,1.92,8.6
bloody_roar_4,fighting,ps2,2003,0.05,0.04,0.09,8.6
front_mission_4,strategy,ps2,2003,0.14,0.11,0.54,8.6
need_for_speed_underground,racing,ps2,2003,3.27,2.83,7.2,8.6
pride_fc:fighting_championships,fighting,ps2,2003,0.15,0.11,0.3,8.6
primal,action,ps2,2003,0.21,0.17,0.43,8.6
rayman_3:hoodlum_havoc,platform,ps2,2003,0.14,0.11,0.29,8.6
space_channel_5_special_edition,misc,ps2,2003,0.04,0.03,0.08,8.6
the_hobbit,platform,ps2,2003,0.26,0.2,0.54,8.6
the_king_of_fighters_2000/2001,fighting,ps2,2003,0.05,0.04,0.11,8.6
the_lord_of_the_rings:the_return_of_the_king,action,ps2,2003,1.5,1.28,3.28,8.6
tokyo_xtreme_racer_drift,racing,ps2,2003,0.09,0.07,0.18,8.6
xgra:extreme_g_racing_association,racing,ps2,2003,0.03,0.02,0.06,8.6
xiii,shooter,ps2,2003,0.28,0.22,0.57,8.6
bloody_roar_extreme,fighting,x,2003,0.03,0.01,0.04,8.6
corvette,racing,x,2003,0.18,0.05,0.24,8.6
gladius,strategy,x,2003,0.1,0.03,0.14,8.6
hunter:the_reckoning_redeemer,action,x,2003,0.13,0.04,0.17,8.6
indiana_jones_and_the_emperors_tom,action,x,2003,0.14,0.04,0.18,8.6
world_series_baseball_2k3,sports,x,2003,0.11,0.03,0.15,8.6
f_zero:gp_legend,racing,gba,2003,0.11,0.04,0.16,8.5
burnout_2:point_of_impact,racing,gc,2003,0.12,0.03,0.15,8.5
def_jam_vendetta,fighting,gc,2003,0.19,0.05,0.25,8.5
harry_potter:quidditch_world_cup,sports,gc,2003,0.31,0.08,0.4,8.5
ikaruga,shooter,gc,2003,0.07,0.02,0.09,8.5
resident_evil___code:veronica_x,action,gc,2003,0.05,0.01,0.06,8.5
tales_of_symphonia,role_playing,gc,2003,0.54,0.21,1.1,8.5
the_lord_of_the_rings:the_return_of_the_king,action,gc,2003,0.53,0.14,0.69,8.5
tony_hawks_underground,sports,gc,2003,0.54,0.14,0.7,8.5
call_of_duty,shooter,pc,2003,0,0,0.01,8.5
tom_clancys_splinter_cell,action,pc,2003,0,0,0.01,8.5
deer_hunter,sports,ps2,2003,0.14,0.11,0.28,8.5
espn_college_hoops,sports,ps2,2003,0.08,0.06,0.16,8.5
espn_nfl_football,sports,ps2,2003,0.27,0.21,0.56,8.5
everquest_online_adventures:frontiers,role_playing,ps2,2003,0.09,0.07,0.19,8.5
froggers_adventures:the_rescue,platform,ps2,2003,0.16,0.12,0.32,8.5
madden_nfl_2004,sports,ps2,2003,4.26,0.26,5.23,8.5
midnight_club_ii,racing,ps2,2003,1.25,0.29,1.78,8.5
mobile_suit_gundam:encounters_in_space,simulation,ps2,2003,0.05,0.04,0.72,8.5
nfl_blitz_pro,sports,ps2,2003,0.11,0.09,0.23,8.5
kung_fu_chaos,fighting,x,2003,0.21,0.06,0.28,8.5
motogp_2,racing,x,2003,0.07,0.02,0.1,8.5
tom_clancys_rainbow_six_3,shooter,x,2003,0.91,0.57,1.55,8.5
vexx,platform,x,2003,0.08,0.02,0.1,8.5
double_dragon_advance,action,gba,2003,0.03,0.01,0.05,8.4
conflict:desert_storm,shooter,gc,2003,0.06,0.02,0.08,8.4
nhl_2004,sports,gc,2003,0.08,0.02,0.1,8.4
prince_of_persia:the_sands_of_time,action,gc,2003,0.25,0.06,0.32,8.4
rayman_3:hoodlum_havoc,platform,gc,2003,0.05,0.01,0.07,8.4
tiger_woods_pga_tour_2004,sports,gc,2003,0.12,0.03,0.16,8.4
aliens_versus_predator:extinction,strategy,ps2,2003,0.09,0.07,0.19,8.4
cabelas_dangerous_hunts,sports,ps2,2003,0.57,0.45,1.17,8.4
castlevania:lament_of_innocence,action,ps2,2003,0.46,0.36,0.94,8.4
espn_nba_basketball,sports,ps2,2003,0.26,0.21,0.54,8.4
freedom_fighters,shooter,ps2,2003,0.25,0.2,0.52,8.4
tenchu:wrath_of_heaven,action,ps2,2003,0.44,0.34,1.14,8.4
the_sims:bustin_out,simulation,ps2,2003,1.07,1.19,2.43,8.4
all_star_baseball_2004,sports,x,2003,0.1,0.03,0.13,8.4
buffy_the_vampire_slayer:chaos_bleeds,action,x,2003,0.09,0.03,0.12,8.4
cabelas_deer_hunt:2004_season,sports,x,2003,0.16,0.05,0.21,8.4
espn_nhl_hockey,sports,x,2003,0.08,0.02,0.11,8.4
high_heat_major_league_baseball_2004,sports,x,2003,0.06,0.02,0.08,8.4
i_ninja,platform,x,2003,0.05,0.02,0.07,8.4
outlaw_volleyball,sports,x,2003,0.19,0.06,0.26,8.4
teenage_mutant_ninja_turtles,action,x,2003,0.22,0.06,0.3,8.4
voodoo_vince,platform,x,2003,0.09,0.03,0.12,8.4
worms_3d,strategy,x,2003,0.04,0.01,0.06,8.4
crash_nitro_kart,racing,gba,2003,0.33,0.12,0.46,8.3
harry_potter:quidditch_world_cup,sports,gba,2003,0.28,0.1,0.39,8.3
iridion_ii,shooter,gba,2003,0.09,0.03,0.13,8.3
james_bond_007:everything_or_nothing,shooter,gba,2003,0.12,0.04,0.17,8.3
mega_man_battle_chip_challenge,misc,gba,2003,0.08,0.03,0.11,8.3
shining_soul_ii,role_playing,gba,2003,0.06,0.02,0.08,8.3
sword_of_mana,role_playing,gba,2003,0.31,0.11,0.74,8.3
tak_and_the_power_of_juju,platform,gba,2003,0.39,0.15,0.55,8.3
ultimate_brain_games,misc,gba,2003,0.06,0.02,0.08,8.3
wing_commander:prophecy,simulation,gba,2003,0.04,0.01,0.05,8.3
gotcha_force,shooter,gc,2003,0.01,0,0.03,8.3
harry_potter_and_the_sorcerers_stone,action,gc,2003,0.06,0.02,0.08,8.3
resident_evil_3:nemesis,action,gc,2003,0.06,0.02,0.08,8.3
viewtiful_joe,action,gc,2003,0.38,0.1,0.62,8.3
homeworld_2,strategy,pc,2003,0,0.03,0.03,8.3
need_for_speed_underground,racing,pc,2003,0,0.04,0.05,8.3
rayman_3:hoodlum_havoc,platform,pc,2003,0,0.03,0.03,8.3
simcity_4:deluxe_edition,simulation,pc,2003,0,0.06,0.07,8.3
batman:rise_of_sin_tzu,action,ps2,2003,0.17,0.13,0.35,8.3
disney's_extreme_skate_adventure,sports,ps2,2003,0.16,0.12,0.32,8.3
freestyle_metal_x,racing,ps2,2003,0.04,0.03,0.09,8.3
hulk,action,ps2,2003,0.52,0.41,1.06,8.3
i_ninja,platform,ps2,2003,0.19,0.15,0.4,8.3
kill.switch,shooter,ps2,2003,0.34,0.27,0.7,8.3
mace_griffin:bounty_hunter,shooter,ps2,2003,0.09,0.07,0.19,8.3
manhunt,action,ps2,2003,0.63,0.49,1.28,8.3
mlb_slugfest_20_04,sports,ps2,2003,0.26,0.2,0.53,8.3
monster_4x4:masters_of_metal,racing,ps2,2003,0.14,0.11,0.28,8.3
resident_evil:outbreak,action,ps2,2003,0.54,0.35,1.45,8.3
"warhammer_40_000:fire_warrior",shooter,ps2,2003,0.08,0.06,0.15,8.3
wild_arms:alter_code_f,role_playing,ps2,2003,0.05,0.04,0.09,8.3
broken_sword:the_sleeping_dragon,adventure,x,2003,0.01,0,0.02,8.3
disney's_extreme_skate_adventure,sports,x,2003,0.08,0.02,0.11,8.3
madden_nfl_2004,sports,x,2003,1.02,0.02,1.09,8.3
midtown_madness_3,racing,x,2003,0.23,0.07,0.3,8.3
otogi_2:immortal_warriors,action,x,2003,0.04,0.01,0.05,8.3
rollercoaster_tycoon,strategy,x,2003,0.1,0.03,0.13,8.3
xiii,shooter,x,2003,0.16,0.08,0.25,8.3
need_for_speed_underground,racing,gba,2003,0.21,0.08,0.29,8.2
the_lord_of_the_rings:the_return_of_the_king,action,gba,2003,0.4,0.15,0.56,8.2
big_mutha_truckers,racing,gc,2003,0.06,0.02,0.08,8.2
mario_party_5,misc,gc,2003,0.97,0.33,2.08,8.2
midway_arcade_treasures,misc,gc,2003,0.13,0.03,0.17,8.2
phantasy_star_online_episode_iii:c.a.r.d._revolution,role_playing,gc,2003,0.06,0.02,0.08,8.2
tak_and_the_power_of_juju,platform,gc,2003,0.31,0.08,0.4,8.2
microsoft_flight_simulator_2004:a_century_of_flight,simulation,pc,2003,0,0.06,0.07,8.2
praetorians,strategy,pc,2003,0,0.04,0.04,8.2
the_sims:superstar,simulation,pc,2003,1.67,0,1.68,8.2
arc_the_lad:twilight_of_the_spirits,role_playing,ps2,2003,0.18,0.14,0.36,8.2
chaos_legion,action,ps2,2003,0.15,0.12,0.3,8.2
ddrmax2:dance_dance_revolution,simulation,ps2,2003,1.05,0.59,1.81,8.2
dragon_ball_z:budokai_2,fighting,ps2,2003,1.63,0.22,2.41,8.2
everquest_online_adventures,role_playing,ps2,2003,0.21,0.16,0.43,8.2
jak_ii,platform,ps2,2003,1.68,0.74,2.78,8.2
secret_weapons_over_normandy,simulation,ps2,2003,0.24,0.18,0.48,8.2
arx_fatalis,role_playing,x,2003,0.04,0.01,0.05,8.2
espn_nba_basketball,sports,x,2003,0.2,0.06,0.27,8.2
fifa_soccer_2004,sports,x,2003,0.24,0.49,0.79,8.2
freedom_fighters,shooter,x,2003,0.17,0.05,0.23,8.2
mace_griffin:bounty_hunter,shooter,x,2003,0.08,0.02,0.11,8.2
max_payne_2:the_fall_of_max_payne,shooter,x,2003,0.47,0.15,0.64,8.2
nba_inside_drive_2004,sports,x,2003,0.13,0.04,0.17,8.2
nba_live_2004,sports,x,2003,0.44,0.04,0.51,8.2
tiger_woods_pga_tour_2004,sports,x,2003,0.47,0.13,0.62,8.2
top_spin,sports,x,2003,0.36,0.08,0.46,8.2
banjo_kazooie:gruntys_revenge,platform,gba,2003,0.24,0.09,0.33,8.1
james_bond_007:nightfire,shooter,gba,2003,0.1,0.04,0.13,8.1
mortal_kombat:tournament_edition,fighting,gba,2003,0.01,0,0.01,8.1
rock_n_roll_racing,racing,gba,2003,0.03,0.01,0.05,8.1
summon_night:swordcraft_story,role_playing,gba,2003,0.02,0.01,0.02,8.1
donkey_konga,misc,gc,2003,0.5,0.16,1.15,8.1
final_fantasy:crystal_chronicles,role_playing,gc,2003,0.72,0.38,1.49,8.1
naruto:clash_of_ninja,fighting,gc,2003,0.53,0.14,0.68,8.1
nba_street_vol._2,sports,gc,2003,0.41,0.11,0.54,8.1
ncaa_football_2004,sports,gc,2003,0.12,0.03,0.15,8.1
zoids:battle_legends,action,gc,2003,0.12,0.03,0.15,8.1
enter_the_matrix,action,ps2,2003,1.78,1.12,3.18,8.1
flipnic:ultimate_pinball,misc,ps2,2003,0.03,0.02,0.06,8.1
fullmetal_alchemist_and_the_broken_angel,role_playing,ps2,2003,0.15,0.12,0.56,8.1
high_heat_major_league_baseball_2004,sports,ps2,2003,0.18,0.14,0.36,8.1
max_payne_2:the_fall_of_max_payne,shooter,ps2,2003,0.65,0.51,1.34,8.1
time_crisis_3,shooter,ps2,2003,0.3,0.23,0.61,8.1
world_racing,racing,x,2003,0.05,0.01,0.07,8.1
duel_masters:sempai_legends,misc,gba,2003,0.21,0.08,0.29,8
tales_of_phantasia,role_playing,gba,2003,0.08,0.03,0.29,8
enter_the_matrix,action,gc,2003,0.34,0.09,0.45,8
mario_golf:toadstool_tour,sports,gc,2003,1.09,0.15,1.53,8
medabots:infinity,role_playing,gc,2003,0.04,0.01,0.05,8
muppets_party_cruise,misc,gc,2003,0.02,0,0.02,8
piglets_big_game,platform,gc,2003,0.04,0.01,0.05,8
pok\xc3\xa9mon_colosseum,role_playing,gc,2003,1.21,0.57,2.54,8
teenage_mutant_ninja_turtles,action,gc,2003,0.26,0.07,0.34,8
post_mortem,adventure,pc,2003,0,0.01,0.02,8
zoo_tycoon:complete_collection,strategy,pc,2003,0.03,0.02,0.06,8
eyetoy:groove,misc,ps2,2003,0.09,0.07,0.18,8
ford_racing_2,racing,ps2,2003,0.49,0.38,1,8
gladius,strategy,ps2,2003,0.1,0.08,0.2,8
muppets_party_cruise,misc,ps2,2003,0.03,0.02,0.06,8
return_to_castle_wolfenstein:operation_resurrection,shooter,ps2,2003,0.26,0.2,0.53,8
the_great_escape,action,ps2,2003,0.1,0.07,0.2,8
true_crime:streets_of_la,action,ps2,2003,1.89,1.05,3.27,8
kill.switch,shooter,x,2003,0.18,0.05,0.24,8
pro_race_driver,racing,x,2003,0.03,0.01,0.04,8
rlh:run_like_hell,shooter,x,2003,0.03,0.01,0.04,8
crash_bandicoot_2:n_tranced,platform,gba,2003,0.63,0.66,1.36,7.9
fifa_soccer_2004,sports,gba,2003,0.04,0.01,0.05,7.9
max_payne,shooter,gba,2003,0.02,0.01,0.03,7.9
sonic_adventure_dx:directors_cut,platform,gc,2003,0.87,0.3,1.27,7.9
mlb_2004,sports,ps2,2003,0.32,0.25,0.66,7.9
roadkill,action,ps2,2003,0.08,0.07,0.17,7.9
legacy_of_kain:defiance,action,x,2003,0.14,0.04,0.19,7.9
rayman_3:hoodlum_havoc,platform,x,2003,0.06,0.02,0.07,7.9
final_fantasy_tactics_advance,role_playing,gba,2003,0.82,0.37,2.13,7.8
power_rangers:ninja_storm,misc,gba,2003,0.24,0.09,0.33,7.8
rayman_3,platform,gba,2003,0.1,0.04,0.14,7.8
simcity_2000,simulation,gba,2003,0.08,0.03,not_available,7.8
freedom_fighters,shooter,gc,2003,0.1,0.03,0.13,7.8
goblin_commander:unleash_the_horde,strategy,gc,2003,0.01,0,0.02,7.8
kirby_air_ride,racing,gc,2003,1.01,0.11,1.62,7.8
nhl_hitz_pro,sports,gc,2003,0.03,0.01,0.04,7.8
sonic_heroes,platform,gc,2003,1.05,0.44,1.6,7.8
worms_3d,strategy,gc,2003,0.05,0.01,0.07,7.8
backyard_wrestling:dont_try_this_at_home,fighting,ps2,2003,0.3,0.23,0.6,7.8
maximo_vs_army_of_zin,platform,ps2,2003,0.1,0.08,0.21,7.8
mission:impossible___operation_surma,platform,ps2,2003,0.14,0.11,0.28,7.8
nba_shootout_2004,sports,ps2,2003,0.13,0.1,0.26,7.8
reel_fishing_iii,sports,ps2,2003,0.18,0.14,0.37,7.8
sonic_heroes,platform,ps2,2003,1.04,1.37,2.96,7.8
speed_kings,racing,ps2,2003,0.05,0.04,0.09,7.8
swat:global_strike_team,shooter,ps2,2003,0.16,0.12,0.32,7.8
worms_3d,strategy,ps2,2003,0.06,0.05,0.12,7.8
brute_force,shooter,x,2003,0.62,0.18,0.83,7.8
dead_or_alive_xtreme_beach_volleyball,sports,x,2003,0.36,0.08,0.59,7.8
indycar_series,racing,x,2003,0.04,0.01,0.05,7.8
prince_of_persia:the_sands_of_time,action,x,2003,0.57,0.33,0.94,7.8
true_crime:streets_of_la,action,x,2003,0.96,0.37,1.38,7.8
spy_kids_3_d:game_over,platform,gba,2003,0.24,0.09,0.33,7.7
tony_hawks_underground,sports,gba,2003,0.43,0.16,0.6,7.7
madden_nfl_2004,sports,gc,2003,0.4,0.1,0.51,7.7
the_sims,simulation,gc,2003,0.35,0.13,0.49,7.7
xiii,shooter,gc,2003,0.07,0.02,0.09,7.7
railroad_tycoon_3,strategy,pc,2003,0,0.03,0.04,7.7
crash_nitro_kart,racing,ps2,2003,0.74,1.01,1.95,7.7
f1_career_challenge,racing,ps2,2003,0.05,0.04,0.1,7.7
growlanser_generations,role_playing,ps2,2003,0.06,0.04,0.11,7.7
hot_wheels_world_race,racing,ps2,2003,0.21,0.16,0.42,7.7
